transaction_id,client_id,account_id,month,num_transactions,total_deposits,total_withdrawals
T005631,C0238,A00448,2024-02,12,5328.0,5093.95
T005632,C0238,A00450,2024-03,11,1080.36,151.82
T005633,C0238,A00449,2024-05,7,787.34,470.13
T005634,C0238,A00448,2024-07,4,4220.04,5276.11
T005635,C0238,A00450,2024-08,7,1656.88,468.28
T005636,C0238,A00450,2024-09,3,2275.73,570.12
T005637,C0238,A00451,2024-09,7,1009.38,0
T005638,C0238,A00451,2024-10,1,1483.51,0
T005639,C0238,A00450,2024-10,9,0,554.32
T005640,C0238,A00449,2024-11,2,1880.77,1037.51
T005641,C0238,A00450,2024-11,1,3502.85,1236.36
T005642,C0238,A00451,2024-12,2,990.12,0
T005643,C0238,A00450,2024-12,9,0,0
T005644,C0238,A00448,2025-01,9,425.09,6523.0
T005645,C0238,A00449,2025-01,11,2962.95,1339.25
T005646,C0238,A00448,2025-02,7,3104.84,3631.24
T005647,C0238,A00449,2025-03,11,854.87,2934.46
T005648,C0238,A00450,2025-03,8,487.03,613.19
T005649,C0238,A00448,2025-04,11,3898.02,2989.05
T005650,C0238,A00451,2025-04,2,1660.41,0
T005651,C0238,A00450,2025-05,11,846.66,963.37
T005652,C0238,A00451,2025-05,2,1952.61,0
T005653,C0238,A00449,2025-06,7,1980.87,3162.31
T005654,C0238,A00449,2025-07,2,1574.45,1683.64
T005655,C0238,A00448,2025-07,4,967.05,3594.82
T005656,C0239,A00453,2024-01,5,1833.72,943.14
T005657,C0239,A00452,2024-01,10,3220.07,2290.11
T005658,C0239,A00453,2024-02,10,0,1338.78
T005659,C0239,A00452,2024-02,9,1414.25,5855.5
T005660,C0239,A00452,2024-03,4,1730.01,3304.65
T005661,C0239,A00452,2024-04,2,4039.73,365.29
T005662,C0239,A00453,2024-04,4,2587.03,2045.74
T005663,C0239,A00452,2024-05,10,3622.05,6135.95
T005664,C0239,A00452,2024-06,7,2663.94,3333.82
T005665,C0239,A00453,2024-06,5,55.14,6182.39
T005666,C0239,A00452,2024-07,2,2481.16,4387.06
T005667,C0239,A00453,2024-07,4,2755.25,2581.34
T005668,C0239,A00452,2024-08,4,5621.22,964.22
T005669,C0239,A00453,2024-08,2,1810.53,869.28
T005670,C0239,A00452,2024-10,10,4664.14,3938.81
T005671,C0239,A00453,2024-10,1,2878.62,1730.05
T005672,C0239,A00452,2024-11,9,5210.82,4005.82
T005673,C0239,A00453,2024-11,4,1675.02,1887.63
T005674,C0239,A00453,2024-12,1,2175.7,229.51
T005675,C0239,A00453,2025-01,4,1916.18,2119.3
T005676,C0239,A00452,2025-01,11,1107.01,1845.73
T005677,C0239,A00452,2025-02,9,6619.91,5285.14
T005678,C0239,A00452,2025-03,10,6257.32,1589.82
T005679,C0239,A00453,2025-03,6,1131.84,1624.88
T005680,C0239,A00453,2025-04,3,2663.34,3834.47
T005681,C0239,A00453,2025-05,1,3597.06,1622.69
T005682,C0239,A00452,2025-05,6,3152.25,789.25
T005683,C0239,A00453,2025-07,3,555.01,2911.46
T005684,C0239,A00452,2025-07,1,340.28,4224.93
T005685,C0239,A00452,2025-08,7,4066.03,3678.77
T005686,C0239,A00453,2025-09,5,0,2656.07
T005687,C0239,A00452,2025-11,4,5217.43,3378.09
T005688,C0239,A00452,2025-12,6,860.56,3766.71
T005689,C0240,A00454,2024-01,9,2741.18,0
T005690,C0240,A00456,2024-01,11,2933.19,935.97
T005691,C0240,A00456,2024-02,4,878.84,2635.87
T005692,C0240,A00454,2024-03,2,1454.99,198.99
T005693,C0240,A00456,2024-03,3,1277.47,1453.7
T005694,C0240,A00455,2024-04,11,2444.64,0
T005695,C0240,A00454,2024-04,3,2383.53,583.8
T005696,C0240,A00455,2024-05,8,1572.54,1492.26
T005697,C0240,A00456,2024-05,12,841.56,895.01
T005698,C0240,A00456,2024-06,12,2198.53,2591.61
T005699,C0240,A00454,2024-07,10,3265.25,0
T005700,C0240,A00454,2024-08,6,2230.38,527.56
T005701,C0240,A00456,2024-08,5,2058.0,886.39
T005702,C0240,A00456,2024-09,12,1783.23,2656.29
T005703,C0240,A00454,2024-09,6,456.47,466.56
T005704,C0240,A00456,2024-10,1,1595.29,1687.81
T005705,C0240,A00454,2024-11,3,2967.72,0
T005706,C0240,A00455,2024-12,3,4257.32,1426.44
T005707,C0240,A00454,2024-12,10,851.98,379.56
T005708,C0240,A00455,2025-01,5,5472.64,590.54
T005709,C0240,A00454,2025-01,7,2207.29,0
T005710,C0240,A00454,2025-02,5,1428.59,735.43
T005711,C0240,A00456,2025-03,5,972.22,4148.88
T005712,C0240,A00454,2025-03,7,0,471.83
T005713,C0240,A00454,2025-04,11,2293.46,729.19
T005714,C0240,A00454,2025-05,7,750.1,326.58
T005715,C0240,A00454,2025-06,6,1832.13,0
T005716,C0240,A00455,2025-06,11,2948.44,898.99
T005717,C0240,A00454,2025-07,1,3175.3,0
T005718,C0240,A00454,2025-08,4,1340.19,180.1
T005719,C0240,A00456,2025-08,5,1506.27,2649.78
T005720,C0240,A00455,2025-09,11,0,1639.52
T005721,C0240,A00454,2025-09,4,1028.72,758.62
T005722,C0240,A00454,2025-10,10,233.98,0
T005723,C0240,A00456,2025-11,12,999.17,3084.5
T005724,C0240,A00456,2025-12,10,635.57,1427.04
T005725,C0240,A00455,2025-12,11,1290.59,755.77
T005726,C0241,A00458,2024-01,9,2580.85,0
T005727,C0241,A00457,2024-02,4,1005.71,603.21
T005728,C0241,A00458,2024-02,12,1452.18,0
T005729,C0241,A00457,2024-03,5,2414.49,645.34
T005730,C0241,A00458,2024-04,8,1582.55,0
T005731,C0241,A00457,2024-04,3,2286.87,495.98
T005732,C0241,A00458,2024-05,9,1409.35,0
T005733,C0241,A00457,2024-05,7,2521.79,0
T005734,C0241,A00457,2024-06,2,0,1130.97
T005735,C0241,A00458,2024-06,1,1319.84,0
T005736,C0241,A00458,2024-07,12,751.86,0
T005737,C0241,A00457,2024-08,12,110.46,1067.95
T005738,C0241,A00458,2024-08,12,1529.07,0
T005739,C0241,A00457,2024-09,4,1719.2,0
T005740,C0241,A00458,2024-09,3,0,0
T005741,C0241,A00457,2024-10,9,524.45,767.34
T005742,C0241,A00458,2024-10,4,2503.01,0
T005743,C0241,A00457,2024-11,2,1328.15,370.34
T005744,C0241,A00458,2024-11,6,1901.22,0
T005745,C0241,A00457,2024-12,6,673.52,0
T005746,C0241,A00458,2025-01,3,971.68,0
T005747,C0241,A00457,2025-02,11,0,297.3
T005748,C0241,A00458,2025-03,2,2220.47,0
T005749,C0241,A00457,2025-04,1,1235.41,536.25
T005750,C0241,A00458,2025-04,6,1702.29,0
T005751,C0241,A00458,2025-05,12,1518.18,0
T005752,C0241,A00457,2025-05,3,3299.8,258.29
T005753,C0241,A00458,2025-06,3,1743.21,0
T005754,C0241,A00457,2025-06,8,2590.11,905.14
T005755,C0241,A00458,2025-07,6,2077.76,0
T005756,C0241,A00457,2025-08,3,1467.21,1020.23
T005757,C0241,A00458,2025-08,2,748.81,0
T005758,C0241,A00457,2025-09,9,2041.64,0
T005759,C0241,A00458,2025-09,3,820.91,0
T005760,C0241,A00457,2025-10,10,2915.32,816.66
T005761,C0241,A00458,2025-10,2,1716.76,0
T005762,C0241,A00458,2025-11,5,1868.96,0
T005763,C0241,A00457,2025-11,3,1772.97,0
T005764,C0241,A00457,2025-12,1,0,0
T005765,C0241,A00458,2025-12,10,1313.1,0
T005766,C0242,A00459,2024-01,10,842.32,0
T005767,C0242,A00460,2024-01,2,2615.1,2596.84
T005768,C0242,A00460,2024-02,1,3075.76,3842.54
T005769,C0242,A00460,2024-03,10,585.21,2340.68
T005770,C0242,A00460,2024-05,8,2911.86,1377.71
T005771,C0242,A00459,2024-06,2,1365.76,0
T005772,C0242,A00460,2024-06,2,1812.93,1704.6
T005773,C0242,A00460,2024-08,7,2463.8,160.34
T005774,C0242,A00459,2024-09,4,1085.75,0
T005775,C0242,A00460,2024-09,2,2631.54,1575.43
T005776,C0242,A00460,2024-10,9,1805.42,257.47
T005777,C0242,A00460,2024-11,2,400.58,3934.97
T005778,C0242,A00459,2024-11,1,710.09,0
T005779,C0242,A00459,2025-01,2,977.52,0
T005780,C0242,A00460,2025-01,6,2416.92,551.11
T005781,C0242,A00460,2025-02,2,2027.38,3088.98
T005782,C0242,A00459,2025-02,12,1569.79,0
T005783,C0242,A00459,2025-03,9,1696.75,0
T005784,C0242,A00460,2025-03,11,2160.36,2594.69
T005785,C0242,A00460,2025-04,9,938.36,471.88
T005786,C0242,A00459,2025-05,10,1772.62,0
T005787,C0242,A00460,2025-05,8,1038.02,641.35
T005788,C0242,A00460,2025-06,3,2144.25,3301.27
T005789,C0242,A00459,2025-08,5,1965.81,0
T005790,C0242,A00460,2025-08,2,3227.29,4270.27
T005791,C0242,A00460,2025-09,5,2630.19,2361.86
T005792,C0242,A00459,2025-10,8,1565.92,0
T005793,C0242,A00460,2025-11,11,1690.9,2871.33
T005794,C0242,A00460,2025-12,2,1885.04,3296.61
T005795,C0243,A00461,2024-02,5,939.15,0
T005796,C0243,A00462,2024-02,3,7574.58,1021.36
T005797,C0243,A00462,2024-03,11,4334.34,1727.06
T005798,C0243,A00461,2024-03,12,1860.79,0
T005799,C0243,A00461,2024-05,8,2492.02,0
T005800,C0244,A00463,2024-01,8,2215.66,0
T005801,C0244,A00463,2024-02,2,1505.25,0
T005802,C0244,A00464,2024-02,5,2760.54,416.47
T005803,C0244,A00464,2024-04,12,478.44,957.65
T005804,C0244,A00463,2024-06,9,1248.04,0
T005805,C0244,A00464,2024-07,1,5575.01,1103.93
T005806,C0244,A00464,2024-08,10,362.04,563.28
T005807,C0244,A00463,2024-09,10,1968.85,0
T005808,C0244,A00463,2024-10,10,1997.92,0
T005809,C0244,A00464,2024-10,3,4705.99,629.83
T005810,C0244,A00464,2024-11,1,0,707.7
T005811,C0244,A00464,2025-01,12,2120.22,793.25
T005812,C0244,A00463,2025-02,3,926.0,0
T005813,C0244,A00463,2025-04,4,1989.98,0
T005814,C0244,A00463,2025-05,10,999.23,0
T005815,C0244,A00464,2025-05,11,4099.01,2019.83
T005816,C0244,A00463,2025-06,1,1591.31,0
T005817,C0244,A00463,2025-07,4,1138.69,0
T005818,C0244,A00463,2025-08,12,1770.79,0
T005819,C0244,A00464,2025-08,10,2762.56,0
T005820,C0244,A00464,2025-09,10,737.84,1217.7
T005821,C0244,A00463,2025-10,7,2028.71,0
T005822,C0244,A00464,2025-10,1,427.79,88.33
T005823,C0244,A00464,2025-11,2,1231.84,1660.4
T005824,C0244,A00463,2025-11,9,1103.38,0
T005825,C0244,A00463,2025-12,7,1887.73,0
T005826,C0244,A00464,2025-12,9,4068.94,1155.57
T005827,C0245,A00465,2024-01,3,2414.34,0
T005828,C0245,A00466,2024-01,9,1799.37,0
T005829,C0245,A00466,2024-03,4,1809.83,0
T005830,C0245,A00465,2024-05,2,1334.93,0
T005831,C0245,A00466,2024-06,4,1949.82,0
T005832,C0245,A00465,2024-06,1,1560.11,0
T005833,C0245,A00466,2024-07,5,1301.35,0
T005834,C0245,A00465,2024-07,3,2448.1,0
T005835,C0245,A00465,2024-08,3,1389.54,0
T005836,C0245,A00465,2024-09,2,1109.2,0
T005837,C0245,A00466,2024-09,11,1251.01,0
T005838,C0245,A00465,2024-10,1,1740.49,0
T005839,C0245,A00466,2024-10,9,1451.66,0
T005840,C0245,A00466,2024-11,4,648.32,0
T005841,C0245,A00466,2025-01,1,2309.06,0
T005842,C0245,A00465,2025-02,4,1392.27,0
T005843,C0245,A00466,2025-02,8,1250.87,0
T005844,C0245,A00466,2025-03,12,1656.08,0
T005845,C0245,A00465,2025-03,6,2298.97,0
T005846,C0245,A00466,2025-04,2,2336.25,0
T005847,C0245,A00466,2025-05,8,0,0
T005848,C0245,A00466,2025-07,9,1331.1,0
T005849,C0245,A00465,2025-07,5,1581.61,0
T005850,C0245,A00465,2025-08,1,1277.33,0
T005851,C0245,A00466,2025-09,9,1658.88,0
T005852,C0246,A00467,2024-01,9,0,1767.27
T005853,C0246,A00468,2024-01,2,1652.09,0
T005854,C0246,A00467,2024-02,5,1403.7,2524.7
T005855,C0246,A00467,2024-03,11,2389.42,0
T005856,C0246,A00468,2024-03,9,1848.08,0
T005857,C0246,A00467,2024-05,3,2944.22,1720.52
T005858,C0246,A00468,2024-06,8,1075.52,0
T005859,C0246,A00467,2024-07,8,2860.89,2966.11
T005860,C0246,A00468,2024-07,3,464.3,0
T005861,C0246,A00468,2024-08,2,1744.09,0
T005862,C0246,A00467,2024-08,9,3025.4,2869.29
T005863,C0246,A00468,2024-09,8,1237.65,0
T005864,C0246,A00468,2024-11,8,1026.36,0
T005865,C0246,A00467,2024-12,3,2399.71,2090.33
T005866,C0246,A00468,2025-04,11,1665.99,0
T005867,C0246,A00467,2025-05,5,1510.86,2166.39
T005868,C0246,A00467,2025-06,10,941.77,1234.61
T005869,C0246,A00468,2025-06,1,1720.34,0
T005870,C0246,A00468,2025-07,7,701.18,0
T005871,C0246,A00468,2025-08,1,1368.57,0
T005872,C0246,A00467,2025-08,5,2555.45,2794.04
T005873,C0246,A00467,2025-09,4,3506.34,2441.85
T005874,C0246,A00468,2025-10,1,625.56,0
T005875,C0246,A00468,2025-11,5,2250.72,0
T005876,C0246,A00467,2025-11,12,0,1467.23
T005877,C0246,A00468,2025-12,3,660.93,0
T005878,C0247,A00469,2024-01,9,1504.54,339.75
T005879,C0247,A00470,2024-03,6,3237.31,2408.3
T005880,C0247,A00469,2024-03,10,2529.75,465.45
T005881,C0247,A00469,2024-04,12,2531.34,1032.26
T005882,C0247,A00470,2024-06,8,2542.81,4324.72
T005883,C0247,A00469,2024-06,9,2985.93,588.56
T005884,C0247,A00470,2024-07,9,2122.92,548.34
T005885,C0247,A00470,2024-08,12,6393.52,4959.14
T005886,C0247,A00470,2024-09,7,5777.42,617.85
T005887,C0247,A00469,2024-09,2,4243.61,1889.67
T005888,C0247,A00470,2024-11,11,1464.92,1298.67
T005889,C0247,A00469,2024-12,8,776.82,1064.87
T005890,C0247,A00470,2024-12,12,4518.25,3983.72
T005891,C0247,A00469,2025-01,5,1945.51,1222.6
T005892,C0247,A00470,2025-02,3,3101.71,5093.74
T005893,C0247,A00469,2025-02,1,883.12,606.34
T005894,C0247,A00470,2025-04,12,1735.48,2525.14
T005895,C0247,A00469,2025-04,3,2826.99,233.3
T005896,C0247,A00470,2025-05,10,2311.64,6920.66
T005897,C0247,A00469,2025-06,9,0,385.88
T005898,C0247,A00470,2025-07,3,3514.91,4426.85
T005899,C0247,A00470,2025-08,10,2905.74,141.48
T005900,C0247,A00469,2025-08,6,57.72,1374.64
T005901,C0247,A00469,2025-09,2,138.51,629.86
T005902,C0247,A00470,2025-09,3,2418.1,4434.67
T005903,C0247,A00470,2025-10,8,3992.82,6369.48
T005904,C0247,A00469,2025-12,4,636.58,661.11
T005905,C0248,A00471,2024-01,9,4067.42,1790.49
T005906,C0248,A00471,2024-02,1,1764.2,700.17
T005907,C0248,A00471,2024-03,6,2902.08,1540.52
T005908,C0248,A00471,2024-04,8,0,1176.75
T005909,C0248,A00471,2024-05,5,1448.42,589.94
T005910,C0248,A00471,2024-06,3,3143.76,1637.58
T005911,C0248,A00471,2024-07,5,0,1373.39
T005912,C0248,A00471,2024-08,12,1615.72,695.47
T005913,C0248,A00471,2024-09,12,1556.22,1335.78
T005914,C0248,A00471,2024-10,8,580.27,212.88
T005915,C0248,A00471,2024-11,2,2814.49,806.18
T005916,C0248,A00471,2024-12,6,955.35,199.36
T005917,C0248,A00471,2025-02,9,2166.38,1451.03
T005918,C0248,A00471,2025-03,1,2266.61,999.18
T005919,C0248,A00471,2025-04,6,2075.57,0
T005920,C0248,A00471,2025-05,6,3286.79,616.72
T005921,C0248,A00471,2025-06,3,0,1091.93
T005922,C0248,A00471,2025-07,10,2100.33,638.7
T005923,C0248,A00471,2025-08,11,744.75,206.7
T005924,C0248,A00471,2025-09,1,2205.31,602.16
T005925,C0248,A00471,2025-10,3,1076.12,894.94
T005926,C0248,A00471,2025-11,8,3662.12,0
T005927,C0248,A00471,2025-12,4,2514.68,1034.96
T005928,C0249,A00473,2024-01,7,1147.82,0
T005929,C0249,A00472,2024-01,11,2173.77,0
T005930,C0249,A00473,2024-02,8,1401.98,0
T005931,C0249,A00473,2024-03,9,1059.49,0
T005932,C0249,A00472,2024-03,9,2206.21,0
T005933,C0249,A00473,2024-04,12,1149.26,0
T005934,C0249,A00472,2024-04,8,1302.06,0
T005935,C0249,A00473,2024-05,11,1024.89,0
T005936,C0249,A00472,2024-05,6,1070.83,0
T005937,C0249,A00473,2024-07,4,1401.98,0
T005938,C0249,A00472,2024-08,11,1688.73,0
T005939,C0249,A00473,2024-08,2,1404.81,0
T005940,C0249,A00473,2024-09,8,2133.4,0
T005941,C0249,A00472,2024-09,7,1614.11,0
T005942,C0249,A00472,2024-10,4,847.51,0
T005943,C0249,A00473,2024-12,8,2355.2,0
T005944,C0250,A00475,2024-01,11,0,692.0
T005945,C0250,A00474,2024-01,3,545.88,827.39
T005946,C0250,A00475,2024-02,7,1597.93,1304.09
T005947,C0250,A00474,2024-02,7,3492.34,617.66
T005948,C0250,A00475,2024-03,6,4493.82,834.69
T005949,C0250,A00474,2024-03,5,2136.4,985.39
T005950,C0250,A00475,2024-04,10,587.02,1754.26
T005951,C0250,A00475,2024-05,11,2724.04,775.08
T005952,C0250,A00474,2024-05,1,3789.47,448.34
T005953,C0250,A00474,2024-07,8,954.16,2007.81
T005954,C0250,A00475,2024-07,12,3141.8,332.39
T005955,C0250,A00475,2024-08,12,3983.15,2100.69
T005956,C0250,A00474,2024-08,6,4403.41,12.01
T005957,C0250,A00475,2024-09,4,3972.46,1059.22
T005958,C0250,A00474,2024-09,9,1213.23,403.86
T005959,C0250,A00475,2024-10,12,2159.75,1095.89
T005960,C0250,A00474,2025-02,12,2086.89,457.28
T005961,C0250,A00475,2025-03,8,155.43,619.22
T005962,C0250,A00474,2025-03,11,672.49,225.76
T005963,C0250,A00474,2025-04,3,959.54,1181.99
T005964,C0250,A00475,2025-06,7,1915.21,0
T005965,C0250,A00475,2025-07,10,834.59,715.51
T005966,C0250,A00474,2025-08,10,1486.2,945.24
T005967,C0250,A00475,2025-08,6,1798.54,0
T005968,C0250,A00474,2025-09,8,1367.26,662.95
T005969,C0250,A00475,2025-09,5,2274.7,157.68
T005970,C0250,A00474,2025-10,7,2530.87,0
T005971,C0250,A00474,2025-11,7,2800.84,981.47
T005972,C0250,A00475,2025-11,5,4309.55,0
T005973,C0250,A00474,2025-12,5,3442.59,428.5
T005974,C0250,A00475,2025-12,4,513.91,1642.04
T005975,C0251,A00478,2024-01,1,1897.95,0
T005976,C0251,A00477,2024-02,5,847.64,0
T005977,C0251,A00478,2024-03,2,1109.14,0
T005978,C0251,A00477,2024-06,11,1724.49,0
T005979,C0251,A00476,2024-07,7,2110.71,1794.27
T005980,C0251,A00478,2024-07,5,1492.28,0
T005981,C0251,A00478,2024-08,3,2078.85,0
T005982,C0251,A00477,2024-08,1,1486.34,0
T005983,C0251,A00477,2024-09,6,1647.25,0
T005984,C0251,A00478,2024-09,1,1577.74,0
T005985,C0251,A00478,2024-10,7,1866.95,0
T005986,C0251,A00478,2024-11,4,1561.87,0
T005987,C0251,A00477,2024-11,3,385.91,0
T005988,C0251,A00477,2024-12,11,2057.51,0
T005989,C0251,A00478,2024-12,4,1657.85,0
T005990,C0251,A00476,2025-01,4,1967.48,3598.2
T005991,C0251,A00477,2025-02,8,1438.54,0
T005992,C0251,A00476,2025-02,12,0,3104.91
T005993,C0251,A00478,2025-03,9,1820.0,0
T005994,C0251,A00477,2025-03,12,2118.61,0
T005995,C0251,A00478,2025-04,9,1736.88,0
T005996,C0251,A00477,2025-04,2,1819.73,0
T005997,C0251,A00476,2025-05,6,2712.25,1764.34
T005998,C0251,A00478,2025-06,10,1666.59,0
T005999,C0251,A00477,2025-07,2,1795.95,0
T006000,C0251,A00477,2025-09,11,578.88,0
T006001,C0251,A00476,2025-09,8,2927.93,431.28
T006002,C0251,A00477,2025-10,5,1507.78,0
T006003,C0251,A00477,2025-11,6,769.95,0
T006004,C0251,A00478,2025-11,2,438.91,0
T006005,C0252,A00480,2024-01,4,1758.96,497.71
T006006,C0252,A00479,2024-01,5,1996.73,0
T006007,C0252,A00479,2024-02,7,2254.27,0
T006008,C0252,A00480,2024-02,9,1170.62,984.36
T006009,C0252,A00479,2024-03,4,1895.81,0
T006010,C0252,A00479,2024-04,4,1002.06,0
T006011,C0252,A00480,2024-04,11,2328.28,1232.38
T006012,C0252,A00480,2024-05,11,2127.54,524.94
T006013,C0252,A00479,2024-06,3,1580.23,0
T006014,C0252,A00480,2024-07,4,3583.26,0
T006015,C0252,A00480,2024-08,7,1995.01,0
T006016,C0252,A00479,2024-08,10,750.24,0
T006017,C0252,A00479,2024-09,10,1820.99,0
T006018,C0252,A00479,2024-10,6,836.04,0
T006019,C0252,A00480,2024-11,1,2683.8,1326.83
T006020,C0252,A00479,2024-12,1,2481.87,0
T006021,C0252,A00480,2024-12,3,2106.44,516.85
T006022,C0252,A00479,2025-01,9,1621.08,0
T006023,C0252,A00480,2025-02,9,1231.56,346.29
T006024,C0252,A00479,2025-02,7,778.6,0
T006025,C0252,A00480,2025-04,8,3066.05,606.68
T006026,C0252,A00479,2025-05,8,1260.55,0
T006027,C0252,A00480,2025-05,4,0,35.03
T006028,C0252,A00480,2025-06,9,0,244.64
T006029,C0252,A00479,2025-07,8,1813.66,0
T006030,C0252,A00480,2025-07,7,1245.69,1332.61
T006031,C0252,A00480,2025-08,6,1781.29,1324.98
T006032,C0252,A00480,2025-09,1,1718.43,1103.6
T006033,C0252,A00479,2025-10,10,1185.9,0
T006034,C0252,A00480,2025-10,5,1797.7,0
T006035,C0252,A00480,2025-11,7,0,578.33
T006036,C0252,A00479,2025-11,11,1456.85,0
T006037,C0252,A00480,2025-12,3,586.48,305.08
T006038,C0253,A00481,2024-02,4,501.99,481.03
T006039,C0253,A00482,2024-03,12,217.4,0
T006040,C0253,A00481,2024-03,2,2853.68,461.34
T006041,C0253,A00481,2024-04,3,2898.99,1174.04
T006042,C0253,A00481,2024-05,8,0,777.47
T006043,C0253,A00481,2024-06,12,1598.88,845.16
T006044,C0253,A00482,2024-08,6,0,0
T006045,C0253,A00481,2024-08,7,2578.12,1081.79
T006046,C0253,A00481,2024-11,9,2379.68,637.94
T006047,C0253,A00481,2024-12,11,1069.63,1603.86
T006048,C0253,A00482,2024-12,9,1146.75,0
T006049,C0253,A00482,2025-01,1,2418.39,0
T006050,C0253,A00481,2025-02,6,3800.23,854.04
T006051,C0253,A00482,2025-02,6,1413.81,0
T006052,C0253,A00481,2025-03,9,100.74,470.24
T006053,C0253,A00481,2025-04,2,0,352.27
T006054,C0253,A00482,2025-04,12,1457.05,0
T006055,C0253,A00482,2025-05,5,1233.28,0
T006056,C0253,A00481,2025-06,11,1980.73,991.58
T006057,C0253,A00482,2025-06,4,708.54,0
T006058,C0253,A00481,2025-07,3,1421.74,179.3
T006059,C0253,A00482,2025-07,7,1302.6,0
T006060,C0253,A00482,2025-08,2,605.09,0
T006061,C0253,A00481,2025-08,8,1910.61,402.39
T006062,C0253,A00481,2025-09,1,3801.15,111.22
T006063,C0253,A00481,2025-11,8,1868.44,220.77
T006064,C0253,A00482,2025-11,1,1404.96,0
T006065,C0253,A00481,2025-12,8,592.35,1296.25
T006066,C0253,A00482,2025-12,12,863.06,0
T006067,C0254,A00483,2024-01,2,650.46,0
T006068,C0254,A00484,2024-01,7,1162.2,5446.21
T006069,C0254,A00483,2024-02,12,0,1482.89
T006070,C0254,A00483,2024-03,9,2187.42,846.15
T006071,C0254,A00484,2024-03,8,4054.68,3211.55
T006072,C0254,A00483,2024-05,2,1289.31,356.59
T006073,C0254,A00484,2024-05,7,4853.84,4269.65
T006074,C0254,A00484,2024-06,6,3079.26,1371.96
T006075,C0254,A00484,2024-07,12,461.4,345.61
T006076,C0254,A00483,2024-08,10,1939.38,1451.39
T006077,C0254,A00484,2024-09,8,680.73,6171.6
T006078,C0254,A00484,2024-10,8,1070.61,1390.5
T006079,C0254,A00483,2024-11,2,2052.17,273.74
T006080,C0254,A00484,2024-11,5,1208.35,3912.93
T006081,C0255,A00485,2024-01,4,2389.5,0
T006082,C0255,A00485,2024-02,9,1845.6,0
T006083,C0255,A00485,2024-03,2,2271.42,0
T006084,C0255,A00485,2024-04,6,2014.76,0
T006085,C0255,A00485,2024-05,8,1632.44,0
T006086,C0255,A00485,2024-06,12,324.75,0
T006087,C0255,A00485,2024-07,7,2221.23,0
T006088,C0255,A00485,2024-08,9,1870.34,0
T006089,C0255,A00485,2024-09,12,954.91,0
T006090,C0255,A00485,2024-10,10,879.64,0
T006091,C0255,A00485,2024-11,1,2138.45,0
T006092,C0255,A00485,2024-12,12,1201.89,0
T006093,C0255,A00485,2025-01,12,1111.96,0
T006094,C0255,A00485,2025-02,9,758.12,0
T006095,C0255,A00485,2025-03,7,1907.64,0
T006096,C0255,A00485,2025-04,3,1889.06,0
T006097,C0255,A00485,2025-05,7,1416.72,0
T006098,C0255,A00485,2025-06,8,852.08,0
T006099,C0255,A00485,2025-07,6,456.14,0
T006100,C0255,A00485,2025-08,10,1796.52,0
T006101,C0255,A00485,2025-09,8,1182.75,0
T006102,C0255,A00485,2025-10,8,1640.41,0
T006103,C0255,A00485,2025-11,4,1289.01,0
T006104,C0255,A00485,2025-12,5,1186.77,0
T006105,C0256,A00488,2024-01,11,1873.03,2732.1
T006106,C0256,A00486,2024-01,9,1895.72,0
T006107,C0256,A00488,2024-02,12,6154.24,2440.12
T006108,C0256,A00488,2024-04,11,3473.94,5422.9
T006109,C0256,A00486,2024-04,7,578.62,0
T006110,C0256,A00486,2024-05,9,1155.35,0
T006111,C0256,A00487,2024-06,10,1450.68,0
T006112,C0256,A00488,2024-07,11,751.07,5559.57
T006113,C0256,A00487,2024-08,11,1694.94,0
T006114,C0256,A00486,2024-08,9,1903.27,0
T006115,C0256,A00486,2024-09,12,1427.2,0
T006116,C0256,A00488,2024-09,8,3082.41,2439.22
T006117,C0256,A00488,2024-10,5,2037.7,3205.03
T006118,C0256,A00487,2024-11,1,1011.86,0
T006119,C0256,A00486,2024-12,12,1483.29,0
T006120,C0256,A00488,2024-12,4,2210.1,2390.7
T006121,C0256,A00487,2025-01,2,2377.14,0
T006122,C0256,A00488,2025-02,1,4553.05,4692.38
T006123,C0256,A00486,2025-05,8,1254.21,0
T006124,C0256,A00488,2025-05,4,7120.85,626.26
